-1,-1740.280286660306,25.166940472222198,828.0,1722.2400000000173,18.040286660288707,6.0
-1,-627.4529418556389,63.25149593518519,197.0,140.35199999999995,487.10094185563895,30.0
-1,-417.52457859980615,51.63600024537035,186.0,224.16000000000008,193.36457859980607,29.0
-1,-554.3326482179627,48.71995962962971,214.0,291.7439999999997,262.5886482179631,30.0
-1,-452.2185635615719,36.68963023611112,185.0,260.54400000000015,191.67456356157174,30.0
-1,-467.8638795825348,43.698554708333404,192.0,249.79200000000012,218.0718795825347,30.0
-1,-356.7539278520386,40.16183754629632,158.0,176.16000000000008,180.59392785203852,28.0
-1,-398.6227312079774,28.054007319444416,188.0,277.63199999999983,120.99073120797756,29.0
-1,-341.6182195228457,24.22730532870372,145.0,181.72800000000015,159.89021952284554,29.0
-1,-345.69341346068927,31.353668972222145,149.0,191.32800000000003,154.36541346068927,30.0
-1,-510.11001010473683,37.44710172222229,222.0,336.0959999999993,174.01401010473748,30.0
-1,-307.5758176315161,31.31577697222222,138.0,173.56800000000007,134.00781763151605,28.0
-1,-370.86903327293794,36.90814897685185,167.0,208.51200000000006,162.3570332729379,30.0
-1,-350.26546842315895,15.809364708333307,160.0,257.18400000000014,93.08146842315882,29.0
-1,-483.6219724181317,33.47440987037032,180.0,257.1840000000001,226.43797241813164,28.0
-1,-462.0947966953409,58.14737601851859,187.0,177.60000000000008,284.4947966953408,30.0
-1,-447.77589748071705,45.19810949537046,214.0,261.312,186.463897480717,30.0
-1,-477.3753500717592,30.514803458333287,208.0,318.8159999999995,158.5593500717597,30.0
-1,-370.7996337795104,31.86148392592592,173.0,223.8720000000001,146.9276337795103,28.0
-1,-293.0975511121637,21.511280268518515,128.0,180.7680000000001,112.32955111216363,28.0
-1,-517.3513016818017,31.475325999999974,221.0,324.3839999999995,192.96730168180218,29.0
-1,-461.47784455056683,38.1986570231482,184.0,251.90400000000017,209.5738445505667,30.0
-1,-369.8182377606744,23.121670282407365,177.0,273.5039999999999,96.31423776067444,25.0
-1,-282.32308121135367,30.20105779629625,130.0,159.16800000000006,123.1550812113536,29.0
-1,-407.77018570010404,25.403973888888864,149.0,192.19200000000006,215.57818570010397,27.0
-1,-634.6973568802009,38.72474529166662,229.0,312.38399999999973,322.3133568802012,30.0
-1,-288.4049097204319,25.05112608333333,142.0,184.03200000000007,104.3729097204318,27.0
-1,-444.9317811678078,28.08411069444438,201.0,319.58399999999955,125.34778116780825,29.0
-1,-389.257857395988,22.307233560185125,182.0,264.9600000000001,124.29785739598796,30.0
-1,-535.7203055040276,30.59012927777768,207.0,332.54399999999936,203.17630550402822,29.0
-1,-366.7511065068509,22.70732724999996,160.0,235.1040000000001,131.6471065068508,25.0
-1,-246.20464578462173,23.374296199074028,118.0,138.52800000000008,107.67664578462164,29.0
-1,-477.05351517067527,26.172339662036972,187.0,262.65600000000006,214.39751517067523,30.0
-1,-245.3956634414879,21.253218351851803,117.0,154.27200000000005,91.12366344148784,30.0
-1,-209.01786444211425,24.251638712962926,108.0,132.09600000000006,76.92186444211418,30.0
-1,-272.41438242348,17.202788722222184,135.0,180.09600000000006,92.3183824234799,29.0
-1,-300.7431726108251,49.124782648148155,148.0,119.42400000000004,181.31917261082506,30.0
-1,-298.18124505019466,27.418756037036996,151.0,179.52000000000007,118.6612450501946,30.0
-1,-398.05773902940297,23.83578673148144,180.0,287.03999999999985,111.01773902940312,27.0
-1,-376.85026327267053,17.007854337962943,167.0,254.30400000000014,122.54626327267036,28.0
-1,-512.0392472821841,25.219938939814693,213.0,346.65599999999927,165.38324728218487,29.0
-1,-394.0952933905179,22.861451476851737,169.0,272.0640000000001,122.03129339051785,29.0
-1,-333.6226346832924,23.782340509259235,160.0,207.74400000000009,125.87863468329235,30.0
-1,-263.6579779563532,29.142806874999955,143.0,164.16000000000005,99.49797795635317,29.0
-1,-442.9248232122119,26.397695874999982,189.0,281.47199999999987,161.45282321221205,29.0
-1,-637.0285878304554,27.847035851851754,237.0,389.47199999999896,247.55658783045646,30.0
-1,-266.6239670903462,16.547432912037014,136.0,200.0640000000001,66.55996709034609,28.0
-1,-225.34834847531852,18.622722495370315,104.0,150.43200000000007,74.91634847531843,24.0
-1,-316.6934854250532,16.78220269444441,129.0,199.20000000000007,117.49348542505314,28.0
-1,-664.603479229273,27.476427472222177,233.0,358.07999999999913,306.52347922927385,30.0
-1,-221.66998643504203,15.297796222222205,113.0,160.03200000000004,61.637986435041995,28.0
-1,-280.7105225324577,18.51764870370366,141.0,202.56000000000012,78.15052253245757,29.0
-1,-501.3769785698955,20.767111601851763,232.0,403.9679999999986,97.40897856989692,28.0
-1,-129.51633175944244,12.447119310185164,72.0,89.37600000000005,40.1403317594424,22.0
-1,-281.92033720466276,22.23482309722217,143.0,188.25600000000009,93.66433720466266,30.0
-1,-481.5005478578096,24.182579027777724,196.0,320.2559999999995,161.24454785781003,29.0
-1,-500.28353025761663,24.423287583333266,208.0,337.6319999999993,162.6515302576173,30.0
-1,-896.7194166698071,27.999550986111036,338.0,623.6159999999959,273.10341666981117,30.0
-1,-507.67104309968784,26.667116263888882,215.0,355.7759999999991,151.89504309968876,28.0
-1,-358.6263982740252,24.04286834722217,153.0,216.57600000000008,142.0503982740251,28.0
-1,-175.25222343696922,18.995178999999965,96.0,106.08000000000006,69.17222343696916,24.0
-1,-528.2967580230388,24.453570611111054,235.0,371.13599999999883,157.16075802303993,28.0
-1,-167.08739828088162,18.33609963888886,115.0,115.00800000000004,52.079398280881584,21.0
-1,-281.1003899852974,17.182690671296275,135.0,183.93600000000004,97.16438998529736,29.0
-1,-373.19545466610094,17.920909365740716,175.0,283.8719999999999,89.32345466610104,29.0
-1,-574.3292036023527,19.58916191203697,277.0,471.7439999999984,102.58520360235428,28.0
-1,-319.2407579494401,18.92810854166664,144.0,203.13600000000008,116.10475794944001,28.0
-1,-846.7644450778943,20.88499410648139,358.0,702.239999999995,144.52444507789926,29.0
-1,-263.3131907811044,21.371131773148115,145.0,186.24000000000007,77.07319078110436,28.0
-1,-266.41547486978175,20.68438656481478,127.0,186.6240000000001,79.79147486978164,25.0
-1,-259.83518039791215,15.049323550925893,128.0,181.1520000000001,78.68318039791205,23.0
-1,-180.18546456688603,18.997561912037003,87.0,107.61600000000004,72.56946456688597,26.0
-1,-418.13236586774997,24.637858078703644,199.0,298.0799999999997,120.05236586775025,27.0
-1,-496.5231919067894,27.0005458703703,212.0,349.1519999999994,147.37119190678996,28.0
-1,-350.0176594879984,21.68135940277772,163.0,232.51200000000014,117.50565948799826,27.0
-1,-355.25049865285314,24.999322611111086,181.0,251.8080000000001,103.44249865285303,28.0
-1,-212.35190111450564,18.65597754629625,113.0,155.13600000000005,57.21590111450559,24.0
-1,-171.97321864362914,19.580822648148132,84.0,98.40000000000005,73.57321864362909,27.0
-1,-165.7500690845753,14.717385425925912,87.0,111.26400000000002,54.48606908457528,23.0
-1,-230.68441639839875,20.88474788888883,128.0,165.98400000000012,64.70041639839862,24.0
-1,-320.91029053403685,16.146893824074056,149.0,207.74400000000003,113.16629053403682,26.0
-1,-229.18061987383743,12.480856162037044,116.0,145.15200000000007,84.02861987383734,30.0
-1,-455.55057649706964,17.66458581944443,199.0,337.8239999999994,117.72657649707027,27.0
-1,-451.457628279655,22.738957430555462,192.0,319.77599999999967,131.68162827965534,29.0
-1,-358.21424557790044,25.669997393518436,160.0,223.29600000000013,134.91824557790034,29.0
-1,-325.68104158968896,22.449057300925926,184.0,222.0480000000001,103.63304158968886,30.0
-1,-289.0250360759898,20.353165527777733,153.0,216.48000000000005,72.54503607598978,29.0
-1,-329.4336648825331,21.192310689814768,153.0,197.2800000000001,132.15366488253298,28.0
-1,-236.2781448053241,13.868175611111086,127.0,163.9680000000001,72.310144805324,27.0
-1,-505.3589872901246,23.901443652777687,235.0,380.255999999999,125.1029872901256,29.0
-1,-189.45980921635854,23.249270245370344,112.0,131.424,58.03580921635854,20.0
-1,-403.7546924054027,18.224994314814797,173.0,263.04000000000013,140.7146924054026,27.0
-1,-345.22324563368187,18.039993101851813,152.0,237.4080000000001,107.81524563368176,28.0
-1,-330.2712854040549,22.71043814814811,169.0,213.98400000000015,116.28728540405476,25.0
-1,-162.42929274304578,21.039984935185146,103.0,103.20000000000003,59.22929274304576,24.0
-1,-335.30626822332243,13.442108134259264,174.0,246.72000000000006,88.58626822332239,28.0
-1,-211.69862813366723,22.426222277777754,121.0,147.74400000000006,63.95462813366717,28.0
-1,-173.30116115653772,13.674630532407411,105.0,138.43200000000004,34.86916115653767,17.0
-1,-185.09673883787846,20.381417365740713,116.0,124.70400000000004,60.39273883787843,28.0
-1,-209.7676447707099,18.40197120833332,130.0,148.70400000000004,61.06364477070985,26.0
-1,-211.40964593806052,18.710891171296307,116.0,136.99200000000008,74.41764593806043,28.0
-1,-182.0148413259218,18.004553129629603,91.0,112.03200000000005,69.98284132592175,25.0
-1,-444.63513025249733,21.659376606481434,214.0,347.2319999999993,97.40313025249806,26.0
-1,-263.9842575821943,20.37228972685184,145.0,197.5680000000001,66.41625758219419,27.0
-1,-262.3568609327997,25.397364638888774,138.0,190.65600000000012,71.7008609327996,29.0
-1,-295.6190319731022,28.39445125925921,165.0,195.5520000000001,100.06703197310209,27.0
-1,-335.07366861158005,18.06556739351851,163.0,232.70400000000006,102.36966861157997,29.0
-1,-192.71395149486744,13.57249362037036,109.0,145.34400000000008,47.36995149486737,27.0
-1,-440.64582878723206,23.94928083333329,202.0,307.6799999999995,132.9658287872326,26.0
-1,-148.60031504357383,19.756910361111085,93.0,96.28800000000001,52.312315043573825,23.0
-1,-208.70037968654663,26.938561416666598,128.0,123.84000000000006,84.86037968654657,24.0
-1,-185.6142082753382,16.159079564814824,111.0,137.47200000000004,48.14220827533816,19.0
-1,-363.0479771244163,24.89092433333329,200.0,273.40799999999996,89.63997712441638,29.0
-1,-166.97555492708102,23.43347262499996,108.0,116.25600000000004,50.71955492708097,23.0
